Sentence,Label
机箱外观：很好看的，而且机箱很小巧，很方便。 性能配置：配置比之前的电脑强多了，用起来很舒心。 售后服务：客服服务态度非常好。 其他特色：键盘鼠标质量很很好，键盘是静音的，很适合在办公室使用，手感很好。只是如果是蓝牙的就完美了，有线还是有些不方便。,2
买的套餐的手机膜两边按压不严。其余的看图片,0
外形外观：外观挺不错，颜色也正过渡也很好。 屏幕音效：只开机看了一下，启动有声音，屏幕显示也还行。 拍照效果：还没用，不知道如何，应该不会让我失望，因已多次购买小米的手机。 运行速度：全家都用的小米手机，5年前买的现在还正常使用，希望这个也不会让我失望才好。 待机时间：小米的手机待机一直都较长时间，何况这个同是5000毫安时的，这方面很放心。 其他特色：小米手机运行快，拍照过得去，待机时间长，屏幕显示也可以，用几年没问题。千元下和千元机，小米的性价比一直都高。,2
耳机收到了，相当满意哦，没想到花了一个中等的价格买了一个高等的产品，音质很颠覆我的耳朵，双动圈发音，四个@，很是震撼，低音浑厚有力，高音不刺耳，层次清晰丰富，没有杂音，也没有漏音现象，真的是很棒，颜值也高，外形独特，别具一格，很是吸引，喜欢的伙伴可以不用犹豫了，很值,2
nfc大概率是异常的哦，用不了，小米论坛也有人反馈,0
好评都是托吧哈哈哈哈笑死我了，蓝牙耳机做的有延迟你在用脚做吗，用一会儿过后就没有声音还要重连，夕夕九块九包邮估计都比你这质量好吧，找这么多托刷这么多好评良心过得去吗,0
送的啥玩意过来 都没用就坏了  LJ,0
卡机使用效果一般,0
用了几天才来评价，首先非常容易上手，只是下了些顺手的常用软件，其他什么也不用，连好开机正常使用，对于从来不玩大型网游的我来说，办公上网，看电影是完全足够用，开机速度很快，显示器影像效果也挺好的，物有所值，在用一阵在来追评下，不说了直接上图,2
后置摄像头暗间拍摄有问题,0
弄错地址了，已经拒收了，申请退款两次都失败了，货也没有看到,0
外形外观：很大气，挺好看，颜值挺不错，手机挺薄的。 屏幕音效：屏幕很柔顺，千元机这个有点小惊喜 拍照效果：挺好的，很清晰，千元机的佼佼者 运行速度：我选了6+128的，运行速度很流畅，没有卡顿现象。 待机时间：电池是亮点啊，待机真的很好，充满电一晚上只少百分之三的电，日常使用没问题！值得购买！ 其他特色：千元机性价比最高的非小米莫属！这是给我外甥女买的，日常使用没问题！,2
电源适配器发烫的厉害...,1
音质效果太好了&hellip;&hellip;好喜欢?、这次给老公买的、儿子也有一个、下次要给自己也买一个、太值得了&hellip;&hellip;等三代降价的时候给自己买一个、真的是很好???、快递也是好快、头天下午下单、早上起来就收到啦、给力给力！下次还来、相信京东自营店、很多东西都在自营店买。,2
居然要去楼下拿。,0
屏幕边缘有瑕疵,0
做工质感：超级有质感 舒适度：带上耳朵不会痛 续航能力：不错 其他特色：自动连接  超级好用 音质音效：还行  符合心里预算,2
一般般吧，自我感觉还可以，就是拍照不太清楚,1
刚买几天就降了500，恰巧又过保价期，京东故意的，不开心??，不开心??，不开心??。,0
外形外观：外观还可以 轻薄程度：还可以 运行速度：有些慢，CAD打开速度和office打开速度太慢,1
上午下单，晚上就收到了，快递还是一样的速度，手机开机试了，速度很快，手感也很好，拍照效果很好很清晰，好评！,2
正好要换手机，正好华为 7就出来了，拍照效果很好，运行速度也快，外观设计也简约时尚国际范，太喜欢了，充电宝赠送的，满意。,2
做工质感：非常好的做工，而且还送了一对备用胶帽。 音质音效：音效非常好，这个价格超值。 舒适度：耳机带着也挺舒服，不会戴久了难受。 取完快递盒子被我自己压扁了，大家见笑???????????????????????,2
外形外观：挺修身，苗条身材 屏幕音效：效果非常好 拍照效果：远处景色拉近后非常清晰，画质清晰 运行速度：光速飞行 待机时间：待定 其他特色：手感细腻光滑，握感很强，真心不错的选择,2
给妈妈买的，颜色很漂亮。妈妈很喜欢，机器也不厚重，还送了手机壳，还有内存大是主要的，妈妈喜欢拍照，录视频。看视频！原来的根本不够用，卡的不行了。这下应该够用了。5岁孩子都说这个挺好看的，这回不用卡了！哈哈哈哈,2
游戏效果：游戏效果很不错2060基本上游戏都够用，光追就尝个鲜，真的要玩肯定台式，air轻薄了很多。 15多存大小合适。 外形外观：我觉得外观蛮不错的，金属机身也没有想象中那么重，很有质感。键盘手感好评。 画面品质：画面ok的 跑分评测：鲁大师40万不到一点 包装保护：包装希望能够再严实点啊，外面应该再加个红酒防震的充气，毕竟万把块的东西 还是很香的,2
中午下单，晚上就送到了。11pro max 银色的也很漂亮，高雅，但是这款暗绿色的更特别，果断下单。5.1期间领了1600券，比较划算。新的手机速度爆快，触摸屏特别灵敏，办事效率一下子提高了。人脸识别解锁功能特别方便，更方便是通过蓝牙可以把旧手机里面的内容统统移到新的手机，而不需要通过第三方工具，这简直太好了。唯一改变的是耳机的插口不是圆的了，而是和冲电线的插口一样了，同时音频口也取消了，耳机和冲电共同一个口子。另外，用了2天下来，觉得电池板很强劲，冲电速度很快，而电池很经用，充一次电的话用2天完全没有问题。,2
运行速度：运行速度杠杠的，值得推荐 游戏效果：不打游戏，办公用，但要运行一些设计软件 安装难度：容易安装，送到就拼好了 外形外观：稍为平淡，办公足够了,2
花了那么多钱，这包转，呵呵,0
有一只耳朵有电流的声音，,1
基本上能用，毕竟价钱低,1
京东快递依然给力，商品呢，零零碎碎的组装吧，买来将就用着吧，一般,1
说里面呆的东西一个没带。只有数据线。,0
拍照就还可以，过一段时间在说,1
鼠标不好用，客服都是人工。联系不上。 机箱外观：可以 性能配置：可以 散热性能：可以 跑分评测：可以 售后服务：可以 其他特色：可以,1
用了一个月就坏了,0
才几天就掉价100，真心不顾及顾客感受,0
一下午重启了不下5次,0
一个月没到就坏了一个,0
机箱外观：小巧玲珑，时尚大方，不占地方，超级喜欢。 性能配置：天逸510pro，8G运行内存，256G固态硬盘加1T机械硬盘双硬盘配置，2G独显，运行速度快，存储功能强，入选&ldquo;娱乐办公两相宜十大高性能台式整机&rdquo;，名符其实，值得拥有。 其他特色：头天晚上11点前下单，第二天下午就收到，快递超快！,2
音质音效：真不怎样,1
听诊器，也就听个声，也不能退。,0
一如既往的支持苹果。做工非常精细。是个非常有档次。戴起来舒适度非常好。续航能力非常强。重点是音质非常非常好。四，其他杂牌子无法比拟的。总而言之。大成。大品牌值得信赖。第十七届要便宜些。相信京东商城的大力支持！,2
使用一段时间在做评论,1
舒适度：带耳朵上总感觉要掉，不大舒适,1
评分检测：32万 运行速度：快 游戏效果：没试 外形外观：非常棒 安装难度：没有一点难度 其他特色：送的屏是全面屏。太爽了。,2
这款笔记本电脑外观设计大方美观，轻薄小巧，外出携带方便，画面清晰，分辨率高，音质也相当不错，散热快，电脑开机启动，运行速度都很快，值得推荐，个人相当喜欢！,2
机箱外观：精致小巧，不占地方。 售后服务：第二次选购DELL电脑，售后服务好。 性能配置：日常办公很合适，WiFi+蓝牙，很方便，不用网线，不用音频线，省心。,2
颜值也太高了吧，这个手机也太漂亮了吧。 家人对这个手机特别满意。嗯，用着特别快。家里好几部手机都是华为手机。挺扛使的。信任华为信任京东打游戏速度反应很快。给弟弟买弟弟很喜欢。哎，这绝对了。这绝对是手机中的战斗机。,2
卡的不行，反应慢,0
这个耳机总体来说还是很好的，100块钱的东西，做到这样，音质纯净，还带降噪，做的挺精致的，东西不错,2
外观大方，运行速度一般般，价格有点虚高！待使用后，进一步评价！,1
运行速度：有点小慢,1
要是有钱肯定还是买苹果,0
感觉不怎么样，发卡,1
商品非常好，比实体店里面好多了 音质也可以，保护得比较好，还有小帽子。有小夹子。 应该应该也很耐用吧，线比较粗 价格合理 快递当天发货，次日达 很快,2
外形外观：不推荐买15.6的，长方形比较丑！,0
一分价钱一分货,1
做工质感：做工质感：第一次买， 质量不错 音质音效：声音舒适，效果挺好，中间不卡顿 舒适度：戴上很舒服，没有不适感 小艾,2
